R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
-23.428244,28809.18723,-126.016338,119624.5712,92.905106,118972.6662,-67.099087,1769.94126,-118.453295,611.77051,135.028964,96.68208,-17.280407,87731.37173,164.782662,42173.24014,168.025603,17024.75033,-48.73579,704.42417,-74.043336,416.94147,-81.090717,708.45259,59.88,0,0.22814629,1.059976,0,-17.361146,46454.30078,-136.738584,116828.1563,90.288394,125030.9766,-96.122133,876.222595,56.675721,604.757324,-80.279851,75.588226,-22.458803,95514.45313,157.870793,32540.05664,143.077696,17253.58984,-133.481144,372.098938,-80.175479,461.202637,-60.273742,169.052124,59.735001,0,0.991673482,1.268576,0,-17.366351,46285.25642,-136.765026,116515.4857,90.321067,124538.9321,89.066289,1095.18091,-25.731535,239.69099,-97.672115,641.06811,-22.448486,95203.20619,157.804036,32394.66484,143.285285,17225.33649,106.375344,599.68525,71.075414,424.08276,67.368378,128.36011,59.737,0,0.948278446,-1.691468,0,-15.292244,93097.05151,-130.210389,123310.3419,96.715276,121856.0922,-90.395551,1061.48867,157.861332,186.7722,87.347416,631.18017,-16.317838,112227.9565,159.431236,17651.58208,150.624875,1554.54274,-70.903527,559.76727,-108.781767,435.43558,-112.769553,130.37432,59.892,0.06,1.950630114,1.485635,0,0,0,0,0,0,0,0,0,0,0,0,0
3.151268,141513.5359,-116.843283,141488.4626,123.163008,141613.829,0,0,0,0,0,0,3.156997,141538.6092,0,0,0,0,0,0,0,0,0,0,60.027,-0.08,inf,0,2058,-29.380188,132106.7344,-149.328918,131952.2813,90.634466,132181.8594,0,0,0,0,0,0,-29.352724,132081.2188,0,0,0,0,0,0,0,0,0,0,59.946999,-0.07,inf,0,0,-29.387005,131634.6675,-149.352909,131634.6675,90.676301,131659.7408,142.832649,559.95038,22.981337,559.76727,-95.620926,551.71043,-29.346898,131634.6675,0,0,0,0,143.388418,557.02062,138.816215,5.31019,27.719698,5.67641,59.949,-0.04,6.811512491,-2.985198,0,-21.291112,135696.5372,-141.285663,135044.6322,98.726358,135746.6838,-30.67616,549.51311,-150.510283,549.51311,90.934132,541.27316,-21.279653,135495.9511,0,0,0,0,-30.086014,546.76646,-34.514978,5.31019,-146.48812,5.85952,59.953,0.01,7.162012917,0.185333,0,0,0,0,0,1,1,0,0,0,0,0,0
4.681065,142366.0271,-115.290568,142340.9538,124.698535,142466.3201,0,0,0,0,0,0,4.692524,142391.1003,0,0,0,0,0,0,0,0,0,0,60.02,-0.02,inf,0,2058,-32.720031,129500.5859,-152.679754,129345.9844,87.278138,129581.7813,0,0,0,0,0,0,-32.703554,129476.5391,0,0,0,0,0,0,0,0,0,0,59.957001,0.01,inf,0,0,-32.72162,129052.1207,-152.698982,129001.9742,87.318768,129052.1207,140.162665,568.00722,19.675371,570.57076,-99.041484,563.42947,-32.704431,129027.0474,0,0,0,0,140.265798,567.27478,161.316267,4.21153,-2.142862,4.21153,59.957,0.02,6.583378886,-3.010466,0,-24.339247,133264.4301,-144.316609,132612.525,95.683952,133314.5766,-33.12269,555.00641,-154.165754,560.86593,87.347416,552.25976,-24.322058,133063.8439,0,0,0,0,-33.317496,556.10507,8.462587,5.12708,164.335755,4.94397,59.962,0.03,6.99797769,0.152992,0,0,0,0,0,1,1,0,0,0,0,0,0
5.683741,141438.3161,-114.31081,141413.2428,125.70694,141538.6092,0,0,0,0,0,0,5.6952,141463.3893,0,0,0,0,0,0,0,0,0,0,60.014,-0.02,inf,0,2058,-35.054628,127520.7266,-154.997865,127378.3672,84.960026,127598.0547,0,0,0,0,0,0,-35.02716,127499.1797,0,0,0,0,0,0,0,0,0,0,59.967999,0.05,inf,0,0,-35.059287,127071.3324,-155.019461,127046.2591,84.992559,127096.4056,138.581302,573.1343,17.314785,580.4587,-101.396341,572.40186,-35.02491,127071.3324,0,0,0,0,138.168772,575.33162,-163.035141,5.12708,-39.10437,4.76086,59.966,0.06,6.44556064,-3.037299,0,-26.390436,131434.0813,-146.396446,130807.2496,93.609845,131484.2279,-35.322848,562.33081,-156.698227,570.02143,84.625866,562.1477,-26.384706,131233.4952,0,0,0,0,-35.804133,564.89435,25.399219,5.31019,143.061832,5.12708,59.971,0.05,6.800389345,0.147226,0,0,0,0,0,1,1,0,0,0,0,0,0
8.451127,136122.7828,-111.520505,136097.7096,128.474326,136198.0026,0,0,0,0,0,0,8.468316,136147.8561,0,0,0,0,0,0,0,0,0,0,60.005,0,inf,0,2048,-39.894104,123583.0938,-159.837341,123439.8047,80.126042,123656.4531,0,0,0,0,0,0,-39.866639,123559.9844,0,0,0,0,0,0,0,0,0,0,59.994999,0.03,inf,0,0,-39.883592,123159.9022,-159.860954,123109.7557,80.145336,123184.9755,133.247065,595.47372,12.48475,600.23458,-106.747767,594.74128,-39.860674,123134.829,0,0,0,0,132.994963,596.75549,-165.951496,3.29598,-41.659761,2.92976,59.995,0.02,5.958183475,-3.025029,0,-30.68189,127823.5305,-150.69363,127196.6987,89.32985,127873.677,-41.063885,585.21956,-161.900684,589.79731,78.930666,584.30401,-30.68189,127622.9443,0,0,0,0,-41.344635,586.50133,17.291866,3.47909,140.712705,3.11287,59.995,0.02,6.294949555,0.177105,0,0,0,0,0,1,1,0,0,0,0,0,0
-12.834255,134668.5332,-132.828806,134618.3866,107.171756,134743.753,-10.04968,309.27279,-133.155392,321.17494,111.268404,305.97681,-12.828525,134668.5332,0,0,0,0,-10.679933,312.01944,36.050504,8.23995,-173.233789,8.78928,59.982,0.03,13.43096277,-0.050836,0,-17.608339,133659.6563,-137.557073,133506.8281,102.395327,133750.1563,158.667303,316.440582,35.939028,327.249512,-79.917298,310.558319,-17.586366,133636.25,0,0,0,0,158.194886,317.939758,-155.953682,8.485794,3.392029,8.199692,59.991001,0,12.92675917,-3.068123,0,-17.606993,133189.2102,-137.584355,133139.0637,102.427665,133214.2835,153.587067,220.64755,33.867535,220.09822,-86.33901,220.28133,-17.584075,133189.2102,0,0,0,0,153.707388,220.28133,0,0,0,0,59.99,0,17.08714099,-2.98433,0,-14.295297,133916.3351,-134.295578,133264.4301,105.710713,133966.4816,-9.923629,217.9009,-129.809318,218.08401,110.09957,218.08401,-14.295297,133715.7489,0,0,0,0,-9.877792,218.08401,0,0,0,0,59.999,-0.03,17.46229599,-0.07509,0,0,0,0,0,0,0,0,0,0,0,0,0
110.758471,130581.5902,-9.201702,130556.5169,-129.219171,130656.81,106.277941,478.83265,-13.865579,477.36777,-133.894507,478.83265,110.769931,130581.5902,0,0,0,0,106.169079,478.28332,0,0,0,0,59.999,0,7.723953379,0.074049,0,103.504946,128742.3594,-16.421814,128599.125,-136.480417,128826.6875,-81.081852,483.33551,158.985904,484.079346,38.932802,484.027863,103.53241,128721.6016,0,0,0,0,-81.054388,483.816162,0,0,0,0,60,0,7.575585527,-3.061023,0,103.504826,128274.8493,-16.443889,128249.7761,-136.449899,128299.9226,-81.148013,480.84686,158.949952,480.66375,38.852268,480.84686,103.533474,128274.8493,0,0,0,0,-81.119365,480.84686,0,0,0,0,59.999,0,7.570885987,-3.059439,0,110.810038,130606.6634,-9.167325,129979.8317,-129.150417,130681.8832,106.232105,474.80423,-13.739528,475.71978,-133.756997,474.80423,110.827226,130431.1505,0,0,0,0,106.243564,475.17045,0,0,0,0,59.999,0.01,7.826232602,0.081465,0,0,0,0,0,0,0,0,0,0,0,0,0
110.437615,131007.8358,-9.534018,130957.6892,-129.534298,131057.9823,106.106054,476.63533,-14.11768,475.71978,-134.12369,477.18466,110.454804,131007.8358,0,0,0,0,105.951356,476.45222,0,0,0,0,60,0,7.792197763,0.069949,0,103.230291,129183.0078,-16.696473,129050.8828,-136.744089,129274.0391,-81.329043,481.739044,158.711248,482.522949,38.641662,482.826233,103.263246,129167.6797,0,0,0,0,-81.323552,482.368469,0,0,0,0,60,0,7.625282313,-3.062671,0,103.241265,128726.1682,-16.713179,128701.0949,-136.719189,128751.2415,-81.417303,479.38198,158.692121,479.01576,38.594437,478.83265,103.269913,128726.1682,0,0,0,0,-81.377196,479.01576,0,0,0,0,59.999,0,7.617532528,-3.058363,0,110.494911,131032.909,-9.488181,130406.0773,-129.477003,131108.1288,105.974274,473.15624,-13.940063,473.70557,-133.997639,473.33935,110.50064,130857.3961,0,0,0,0,106.008651,473.33935,0,0,0,0,59.999,0,7.872800716,0.080389,0,0,0,0,0,0,0,0,0,0,0,0,0
110.357401,131007.8358,-9.614232,130982.7625,-129.620242,131083.0556,106.014381,476.45222,-14.174976,475.90289,-134.198175,477.18466,110.36886,131032.909,0,0,0,0,105.876871,476.45222,0,0,0,0,60,0,7.799176057,0.070736,0,103.153383,129198.5781,-16.773377,129050.8828,-136.83198,129278.5938,-81.44989,481.916443,158.612374,482.454285,38.575747,482.63739,103.175356,129173.7969,0,0,0,0,-81.422426,482.32843,0,0,0,0,59.999001,0,7.624457099,-3.061084,0,103.161051,128751.2415,-16.793393,128701.0949,-136.799403,128751.2415,-81.497517,479.38198,158.56034,478.64954,38.537141,478.83265,103.183969,128751.2415,0,0,0,0,-81.468869,479.01576,0,0,0,0,60,0,7.621976956,-3.059377,0,110.408967,131057.9823,-9.574125,130406.0773,-129.557217,131108.1288,105.928437,473.33935,-14.014548,473.70557,-134.089313,473.15624,110.420426,130857.3961,0,0,0,0,105.934167,473.33935,0,0,0,0,60,0,7.864741624,0.079656,0,0,0,0,0,0,0,0,0,0,0,0,0
114.505615,132888.331,-5.460288,132838.1845,-125.460568,132963.5508,114.912415,289.13069,-5.317048,288.39825,-125.397543,289.13069,114.517075,132888.331,0,0,0,0,114.734799,288.94758,0,0,0,0,60.025,0.78,13.00601166,-0.012396,0,110.201113,132181.2188,-9.736634,132020.9844,-129.778758,132263,-77.505804,292.985901,162.479559,293.495178,42.503359,293.460846,110.223086,132155.125,0,0,0,0,-77.511295,293.31781,0,0,0,0,60.025002,0.8,12.84366307,-3.00763,0,110.208432,131709.8873,-9.757471,131684.814,-129.740563,131734.9606,-77.64724,290.77868,162.473642,290.77868,42.398877,290.41246,110.23135,131709.8873,0,0,0,0,-77.595674,290.59557,0,0,0,0,60.025,0.83,12.86132609,-3.001739,0,114.568641,132938.4775,-5.408722,132286.5725,-125.409002,132988.6241,114.797824,286.01782,-5.042029,286.56715,-125.16836,286.20093,114.5801,132737.8914,0,0,0,0,114.866579,286.20093,0,0,0,0,60.027,0.29,13.2114146,-0.001355,0,0,0,0,0,0,0,0,0,0,0,0,0
119.072089,132687.7448,-0.893814,132662.6716,-120.905554,132762.9647,119.415864,289.68002,-0.790682,288.94758,-120.876906,289.86313,119.089278,132712.8181,0,0,0,0,119.249706,289.49691,0,0,0,0,60.01,-0.01,12.96362426,-0.011535,0,114.760442,131978.625,-5.177307,131833.6719,-125.224921,132065.1563,-73.045349,293.855652,167.071837,293.987274,46.969302,294.07312,114.782408,131960.4531,0,0,0,0,-73.006902,293.970093,0,0,0,0,60.009998,-0.01,12.75553187,-3.004291,0,114.757717,131509.3012,-5.196727,131484.2279,-125.191278,131534.3744,-73.086496,291.69423,167.068764,291.69423,46.959621,291.32801,114.786365,131509.3012,0,0,0,0,-73.023471,291.51112,0,0,0,0,60.01,-0.01,12.79669978,-3.00153,0,119.135114,132737.8914,-0.842248,132085.9864,-120.842529,132788.0379,119.364298,286.93337,-0.527121,287.29959,-120.647723,287.29959,119.146574,132537.3052,0,0,0,0,119.398675,287.11648,0,0,0,0,60.009,-0.01,13.1429082,-0.003101,0,0,0,0,0,0,0,0,0,0,0,0,0
120.911284,132311.6458,0.933921,132286.5725,-119.066359,132386.8656,121.209222,290.41246,0.933921,289.49691,-119.129385,291.1449,120.928472,132336.7191,0,0,0,0,121.002957,290.41246,0,0,0,0,60,0,12.89290154,-0.013794,0,116.567697,131583.3281,-3.364563,131444.0625,-123.417666,131671.2344,-71.188664,294.713989,168.884583,294.742584,48.842471,294.868469,116.595154,131567.0781,0,0,0,0,-71.155702,294.771179,0,0,0,0,60,0,12.68600458,-3.005649,0,116.579723,131108.1288,-3.386181,131083.0556,-123.386461,131158.2754,-71.27595,292.60978,168.850662,292.42667,48.775897,292.24356,116.602641,131108.1288,0,0,0,0,-71.218654,292.42667,0,0,0,0,60,0,12.71735715,-3.002044,0,120.980038,132361.7923,0.991217,131734.9606,-118.997605,132411.9389,121.054523,287.84892,1.151645,288.39825,-118.905931,287.84892,120.991498,132161.2062,0,0,0,0,121.10036,288.03203,0,0,0,0,60,0,13.07882223,0.001177,0,0,0,0,0,0,0,0,0,0,0,0,0
120.836799,132261.4993,0.853707,132236.426,-119.140844,132336.7191,121.111819,290.41246,0.853707,289.86313,-119.238247,291.32801,120.848258,132261.4993,0,0,0,0,120.905554,290.41246,0,0,0,0,60,0,12.89607849,-0.01303,0,116.490789,131525.2031,-3.446961,131372.3594,-123.494574,131607.6719,-71.304019,294.725403,168.758238,295.103088,48.738099,295.017242,116.512755,131500.4688,0,0,0,0,-71.271057,294.948578,0,0,0,0,60,0,12.69510364,-3.004767,0,116.488049,131057.9823,-3.460665,131057.9823,-123.455216,131083.0556,-71.327516,292.79289,168.770448,292.60978,48.689953,292.24356,116.522427,131057.9823,0,0,0,0,-71.293138,292.60978,0,0,0,0,60,0,12.70008073,-3.002636,0,120.899824,132311.6458,0.911003,131659.7408,-119.083548,132361.7923,120.974309,288.03203,1.065701,288.21514,-119.031982,288.03203,120.905554,132111.0596,0,0,0,0,121.002957,288.03203,0,0,0,0,60,0,13.04544956,0.000172,0,0,0,0,0,0,0,0,0,0,0,0,0
120.750855,132211.3527,0.779223,132186.2794,-119.221058,132311.6458,120.997227,290.59557,0.762034,289.86313,-119.266895,291.32801,120.768044,132236.426,0,0,0,0,120.831069,290.59557,0,0,0,0,60,0,12.89044992,-0.011798,0,116.402898,131491.1719,-3.529358,131343.125,-123.576973,131579.5156,-71.375429,294.765472,168.714306,295.269013,48.666689,294.897095,116.430369,131471.2813,0,0,0,0,-71.331484,294.98291,0,0,0,0,60,0,12.68877355,-3.003967,0,116.407835,131032.909,-3.540879,131007.8358,-123.54116,131032.909,-71.356164,292.976,168.74753,292.60978,48.581091,292.60978,116.442213,131032.909,0,0,0,0,-71.344705,292.60978,0,0,0,0,60,0,12.66896361,-3.00468,0,120.81961,132286.5725,0.842248,131634.6675,-119.152303,132336.7191,120.911284,288.21514,0.974028,288.21514,-119.106467,288.03203,120.836799,132085.9864,0,0,0,0,120.928472,288.21514,0,0,0,0,60,0,13.02908616,-0.000327,0,0,0,0,0,0,0,0,0,0,0,0,0
120.705019,132211.3527,0.727656,132161.2062,-119.278354,132286.5725,120.945661,290.59557,0.687549,290.04624,-119.32992,291.51112,120.716478,132211.3527,0,0,0,0,120.768044,290.77868,0,0,0,0,59.999,0,12.89829918,-0.012201,0,116.353461,131480,-3.578797,131329.3125,-123.631902,131559.2813,-71.413883,294.73114,168.659364,295.148865,48.63373,295.057312,116.375427,131455.9063,0,0,0,0,-71.375429,294.977173,0,0,0,0,60,0,12.69156453,-3.005118,0,116.356269,131007.8358,-3.592445,131007.8358,-123.586996,131007.8358,-71.419189,292.79289,168.673045,292.42667,48.518066,292.42667,116.384917,131007.8358,0,0,0,0,-71.41346,292.60978,0,0,0,0,60,0,12.67600836,-3.004617,0,120.762315,132261.4993,0.784952,131634.6675,-119.209599,132311.6458,120.853988,288.21514,0.95111,288.39825,-119.146574,288.03203,120.779503,132060.9131,0,0,0,0,120.882636,288.21514,0,0,0,0,60,0,13.03103694,0.000535,0,0,0,0,0,0,0,0,0,0,0,0,0
118.189734,132060.9131,-1.781899,132010.7666,-121.787909,132136.1329,116.585452,357.98005,-3.649741,357.79694,-123.627104,358.8956,118.206923,132060.9131,0,0,0,0,116.430754,358.16316,0,0,0,0,59.991,0.01,10.47537896,0.021844,0,112.826843,130981.3281,-7.116394,130833.1875,-127.158506,131066.5859,-73.424376,362.869263,166.615908,362.783447,46.634216,363.321289,112.843324,130960.0234,0,0,0,0,-73.396912,362.989441,0,0,0,0,59.991001,0.01,10.26325102,-3.033085,0,112.832579,130506.3704,-7.133325,130506.3704,-127.110687,130531.4436,-73.464648,361.09292,166.690611,359.99426,46.472607,359.81115,112.861227,130506.3704,0,0,0,0,-73.436001,360.36048,0,0,0,0,59.993,0.01,10.21516709,-3.028692,0,118.258489,132085.9864,-1.718873,131459.1546,-121.719154,132161.2062,116.510968,355.59962,-3.420558,355.78273,-123.506782,355.59962,118.269948,131910.4735,0,0,0,0,116.522427,355.59962,0,0,0,0,59.991,0.01,10.54847009,0.031584,0,0,0,0,0,0,0,0,0,0,0,0,0
117.29019,131910.4735,-2.681442,131885.4002,-122.681723,131985.6933,115.599965,358.16316,-4.555014,358.16316,-124.509459,359.07871,117.307379,131935.5467,0,0,0,0,115.508292,358.52938,0,0,0,0,59.993,0,10.47004861,0.024954,0,111.920477,130847.8828,-8.01178,130697.8359,-128.070377,130924.4688,-74.330749,363.040924,165.671088,363.595947,45.711365,363.132477,111.94245,130823.7344,0,0,0,0,-74.319766,363.252625,0,0,0,0,59.993,0,10.26012291,-3.031616,0,111.927305,130381.004,-8.027139,130355.9307,-128.02169,130406.0773,-74.381381,361.09292,165.773879,360.54359,45.601711,360.36048,111.955953,130381.004,0,0,0,0,-74.335544,360.54359,0,0,0,0,59.993,0,10.22626277,-3.028778,0,117.358945,131960.62,-2.624147,131333.7883,-122.618698,132035.8398,115.53121,355.41651,-4.337291,355.96584,-124.360489,355.78273,117.370404,131785.1071,0,0,0,0,115.605694,355.59962,0,0,0,0,59.993,0,10.56732174,0.033861,0,0,0,0,0,0,0,0,0,0,0,0,0
116.75734,131709.8873,-3.208564,131684.814,-123.214574,131785.1071,115.112951,358.71249,-5.150891,358.52938,-125.128253,359.62804,116.774528,131734.9606,0,0,0,0,114.946793,358.8956,0,0,0,0,59.995,0.01,10.42461929,0.022112,0,111.360169,130618.9922,-8.56659,130471.0938,-128.614197,130708.5547,-74.858095,363.361359,165.198671,363.773346,45.173037,364.179627,111.38764,130599.8438,0,0,0,0,-74.83063,363.767639,0,0,0,0,59.994999,0.01,10.22635163,-3.033621,0,111.371536,130155.3446,-8.588637,130130.2713,-128.577459,130180.4178,-74.908502,361.45914,165.166544,360.90981,45.045942,361.09292,111.400184,130155.3446,0,0,0,0,-74.902773,361.09292,0,0,0,0,59.995,0.01,10.20433915,-3.031247,0,116.820365,131760.0339,-3.151268,131108.1288,-123.151549,131810.1804,115.032737,356.14895,-4.938896,356.51517,-125.042309,356.33206,116.837554,131559.4477,0,0,0,0,115.015548,356.33206,0,0,0,0,59.995,0.01,10.50594807,0.031465,0,0,0,0,0,0,0,0,0,0,0,0,0
115.66872,131609.5942,-4.308643,131584.521,-124.308923,131684.814,113.926928,358.71249,-6.325454,359.26182,-126.176766,360.17737,115.680179,131634.6675,0,0,0,0,113.812336,359.44493,0,0,0,0,59.999,0,10.45598275,0.02423,0,110.26154,130522.1719,-9.676209,130379.1797,-129.712833,130606.7969,-75.978703,363.744751,163.99567,364.076599,44.10736,364.099487,110.283513,130502.2891,0,0,0,0,-75.962222,363.973633,0,0,0,0,59.999001,0,10.2219424,-3.033032,0,110.265728,130055.0515,-9.682987,130029.9782,-129.683267,130055.0515,-76.002852,361.82536,164.037817,361.27603,43.934404,361.09292,110.294376,130055.0515,0,0,0,0,-76.014311,361.45914,0,0,0,0,60,0,10.1852427,-3.031001,0,115.726016,131659.7408,-4.257076,131032.909,-124.251628,131734.9606,113.829525,356.88139,-6.016057,356.69828,-126.079363,356.33206,115.737475,131459.1546,0,0,0,0,113.909739,356.69828,0,0,0,0,60,0,10.47451244,0.036334,0,0,0,0,0,0,0,0,0,0,0,0,0
115.416618,131785.1071,-4.555014,131760.0339,-124.566754,131885.4002,113.697745,358.34627,-6.531719,358.71249,-126.38303,359.62804,115.422348,131810.1804,0,0,0,0,113.588883,358.8956,0,0,0,0,60,0,10.47720862,0.024333,0,110.025332,130706.3984,-9.906921,130553.8594,-129.954526,130792.8359,-76.192932,363.241211,163.748485,363.870606,43.887637,363.676086,110.052796,130684.6094,0,0,0,0,-76.187441,363.601685,0,0,0,0,60,0,10.25956854,-3.03353,0,110.025085,130255.6377,-9.929359,130230.5644,-129.91818,130255.6377,-76.283601,361.27603,163.837282,361.09292,43.722409,360.54359,110.059463,130255.6377,0,0,0,0,-76.243494,360.90981,0,0,0,0,60,0,10.22582839,-3.028489,0,115.473914,131835.2537,-4.503448,131208.4219,-124.503729,131910.4735,113.669097,356.14895,-6.23951,356.33206,-126.308546,356.14895,115.491103,131634.6675,0,0,0,0,113.703474,356.14895,0,0,0,0,60,0,10.5162728,0.032991,0,0,0,0,0,0,0,0,0,0,0,0,0
115.3937,131785.1071,-4.577933,131760.0339,-124.583943,131885.4002,113.669097,357.98005,-6.566096,358.52938,-126.423138,359.81115,115.410889,131810.1804,0,0,0,0,113.554505,358.71249,0,0,0,0,60,0,10.49331329,0.023239,0,110.00885,130713.1563,-9.928894,130564.6328,-129.976506,130791.6641,-76.209413,363.384247,163.726506,363.876343,43.838196,363.72757,110.030823,130689.8516,0,0,0,0,-76.214905,363.670349,0,0,0,0,59.999001,0,10.24812229,-3.033709,0,110.007897,130255.6377,-9.952277,130205.4911,-129.935369,130280.7109,-76.28933,361.09292,163.802904,361.09292,43.728139,360.7267,110.042274,130255.6377,0,0,0,0,-76.254953,360.90981,0,0,0,0,60,0,10.24154145,-3.029599,0,115.450996,131835.2537,-4.520637,131208.4219,-124.526647,131910.4735,113.63472,356.33206,-6.256699,356.33206,-126.337194,356.14895,115.468185,131659.7408,0,0,0,0,113.680556,356.14895,0,0,0,0,60,0,10.50513742,0.033565,0,0,0,0,0,0,0,0,0,0,0,0,0
115.158787,131810.1804,-4.807116,131785.1071,-124.813126,131885.4002,113.365429,358.34627,-6.766632,358.8956,-126.589295,359.62804,115.170246,131835.2537,0,0,0,0,113.336782,358.8956,0,0,0,0,60,0,10.49310544,0.027537,0,109.77814,130738.8203,-10.159608,130595.9219,-130.212707,130823.8828,-76.467595,363.361359,163.51227,363.945007,43.601991,363.647461,109.800113,130716.4922,0,0,0,0,-76.451113,363.653198,0,0,0,0,60,0,10.25099849,-3.032326,0,109.778714,130280.7109,-10.17573,130255.6377,-130.170281,130280.7109,-76.529973,361.09292,163.59091,360.7267,43.44166,360.54359,109.813091,130280.7109,0,0,0,0,-76.501325,360.90981,0,0,0,0,60,0,10.2248566,-3.029372,0,115.221813,131860.3269,-4.75555,131233.4952,-124.750101,131935.5467,113.394077,355.96584,-6.51453,355.96584,-126.532,355.96584,115.233272,131684.814,0,0,0,0,113.439914,355.96584,0,0,0,0,60,0,10.52853048,0.033244,0,0,0,0,0,0,0,0,0,0,0,0,0
178.934719,132537.3052,58.968816,132487.1587,-61.048653,132587.4518,176.797587,568.00722,52.425638,597.48793,-62.58991,560.86593,178.951908,132537.3052,0,0,0,0,175.485514,574.9654,-127.677915,20.32521,7.522936,18.67722,59.96,0.02,7.287943764,0.024081,0,170.027164,129938.6797,50.078431,129782.6094,-69.974673,130017.625,-9.039001,573.040039,-133.475652,604.042053,111.574405,568.914429,170.043638,129910.0313,0,0,0,0,-10.373841,581.537231,46.919862,19.786835,179.299624,19.632339,59.955002,0.02,7.107934221,3.107063,0,170.019496,129453.293,50.059323,129453.293,-69.929499,129478.3663,-9.224621,571.66942,-133.4476,600.05147,111.354348,566.17612,170.048144,129453.293,0,0,0,0,-10.496587,578.99382,46.082995,19.04344,179.988962,18.12789,59.955,0.03,7.048259373,3.112984,0,179.003474,132562.3785,58.997464,131960.62,-60.991357,132637.5983,176.768939,565.44368,52.448557,594.55817,-62.71596,560.3166,179.009204,132386.8656,0,0,0,0,175.445406,573.1343,-126.812749,19.22655,5.414451,18.311,59.96,0.02,7.308596582,0.022479,0,0,0,0,0,0,0,0,0,0,0,0,0
173.835395,127898.7503,53.858033,127848.6037,-66.153707,127948.8968,169.859068,598.22037,46.730438,620.01046,-69.671668,592.54396,173.852584,127898.7503,0,0,0,0,168.942336,603.34745,-134.920102,15.19813,1.598552,13.91636,59.991,0.04,6.493875972,0.061339,0,164.176943,124905.125,44.233705,124773.4922,-75.808413,124998.0703,-15.575867,603.939087,-138.655709,627.033203,104.993593,600.007996,164.204414,124891.7578,0,0,0,0,-16.438293,610.084534,39.767762,14.774323,175.910347,14.7686,59.990002,0.04,6.301676813,3.12847,0,164.175327,124488.7856,44.215153,124463.7123,-75.767939,124463.7123,-15.733421,601.69946,-138.701623,622.94022,104.765333,596.57238,164.209704,124463.7123,0,0,0,0,-16.581399,606.82654,39.396578,14.46569,176.316302,13.73325,59.99,0.01,6.271917498,3.132672,0,173.875502,127923.8235,53.89241,127296.9918,-66.10787,127999.0434,169.859068,594.74128,46.707519,616.89759,-69.751882,590.34664,173.886961,127748.3107,0,0,0,0,168.913688,600.41769,-133.797104,14.83191,-0.022918,13.91636,59.991,0.01,6.532938208,0.059911,0,0,0,0,0,0,0,0,0,0,0,0,0
