R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
149.908678,131509.3012,29.908397,130857.3961,-90.080425,131559.4477,144.293691,487.62193,25.301816,482.31174,-97.19656,494.03078,149.908678,131308.715,0,0,0,0,144.127533,487.80504,-13.229595,6.95818,178.189874,7.3244,59.995,0.01,7.370083262,0.087171,0,142.351364,128375.1424,22.379731,128350.0691,-97.586172,128400.2157,-42.89735,496.59432,-161.705879,490.00236,75.865342,501.90451,142.385742,128375.1424,0,0,0,0,-42.920268,496.04499,166.742178,6.77507,-13.636396,7.3244,59.997,0.01,7.065069129,-3.057336,0,142.322716,128324.9959,22.345354,128274.8493,-97.637738,128400.2157,-38.491305,446.7884,-157.517557,443.30931,81.262604,450.63371,142.345635,128324.9959,0,0,0,0,-38.250662,446.97151,-170.844555,4.02842,0,0,59.997,0.01,8.016239987,-3.129163,0,149.290477,130315.8594,29.330752,130154.9375,-90.705875,130392.2031,149.334409,446.468353,30.550234,440.917969,-91.079411,449.151978,149.306952,130288.625,0,0,0,0,149.598082,445.478455,16.586609,4.646301,167.873851,4.365921,59.997002,0.01,8.075655766,-0.000827,0,0,0,0,0,0,0,0,0,0,0,0,0
149.645117,131283.6417,29.650566,130656.81,-90.332526,131333.7883,144.270773,485.97394,25.296087,480.84686,-96.211073,488.17126,149.656576,131083.0556,0,0,0,0,144.44266,485.05839,6.732254,4.39464,162.788769,4.39464,59.999,0.01,7.488792884,0.093823,0,142.122181,128274.8493,22.150548,128224.7028,-97.832544,128274.8493,-42.920268,494.21389,-161.740256,487.98815,76.650294,496.2281,142.145099,128274.8493,0,0,0,0,-42.673897,492.74901,-176.425164,4.76086,-27.026419,4.94397,59.997,0.01,7.178967597,-3.052493,0,142.087804,128224.7028,22.116171,128199.6295,-97.88411,128299.9226,-39.241879,450.81682,-158.262402,447.70395,80.552136,454.29591,142.104992,128249.7761,0,0,0,0,-38.984048,450.99993,-172.466026,4.02842,0,0,59.997,0,7.946338368,-3.118636,0,149.092716,130338.5313,29.143983,130190.7813,-90.881657,130426.7266,148.581859,450.050354,29.638366,445.484161,-91.694641,452.098846,149.120187,130319.7266,0,0,0,0,148.834535,449.18634,17.350159,3.919601,163.396922,3.564835,59.999001,0.01,8.053546305,0.010155,0,0,0,0,0,0,0,0,0,0,0,0,0
148.957568,131108.1288,28.963017,130481.2971,-91.014346,131158.2754,144.998429,471.69136,25.66278,469.31093,-95.185479,472.60691,148.969027,130907.5427,0,0,0,0,145.153128,471.14203,0,0,0,0,60,0,7.795892785,0.071549,0,141.681004,128726.1682,21.697912,128701.0949,-98.273721,128751.2415,-42.502009,478.10021,-161.68869,474.98734,77.52119,478.46643,141.703922,128726.1682,0,0,0,0,-42.22126,477.18466,0,0,0,0,60,0,7.55494366,-3.063578,0,141.652356,128701.0949,21.674993,128650.9484,-98.336746,128751.2415,-42.261367,470.04337,-161.694419,469.67715,77.78475,471.69136,141.663815,128701.0949,0,0,0,0,-42.055102,470.40959,0,0,0,0,60,0,7.74004198,-3.070001,0,148.790589,131395.0313,28.852847,131244.1094,-91.194767,131466,145.401313,466.810242,26.078798,464.229584,-94.64447,467.502594,148.81806,131367.0313,0,0,0,0,145.615549,466.169373,0,0,0,0,60,0,7.907374676,0.062316,0,0,0,0,0,0,0,0,0,0,0,0,0
148.831517,131108.1288,28.825507,130481.2971,-91.140396,131183.3486,144.946863,471.50825,25.290357,470.40959,-95.288611,472.05758,148.837246,130932.6159,0,0,0,0,144.981241,471.32514,0,0,0,0,60,0,7.832694148,0.068671,0,141.572142,128776.3147,21.600509,128751.2415,-98.382583,128801.388,-42.536387,477.18466,-161.992357,474.62112,77.194604,478.10021,141.60079,128776.3147,0,0,0,0,-42.450443,476.63533,0,0,0,0,60,0,7.56703674,-3.069297,0,141.537764,128751.2415,21.566131,128701.0949,-98.439879,128826.4613,-42.605142,471.87447,-162.181434,472.24069,77.332114,473.52246,141.554953,128751.2415,0,0,0,0,-42.484821,472.60691,0,0,0,0,60,0,7.719852802,-3.067086,0,148.691716,131483.8125,28.748475,131325.6875,-91.29364,131560.7969,145.13764,467.948914,25.45807,466.999054,-95.05646,469.419495,148.713682,131458.1094,0,0,0,0,145.181586,468.120575,0,0,0,0,60,0,7.926459892,0.061164,0,0,0,0,0,0,0,0,0,0,0,0,0
-165.61918,135796.8303,74.421488,135771.7571,-45.595981,135872.0501,0,0,0,0,0,0,-165.601992,135821.9036,0,0,0,0,0,0,0,0,0,0,60.007,0,inf,0,2048,138.776549,119643.4141,18.827821,119498.3594,-101.208807,119704.3281,0,0,0,0,0,0,138.80402,119611.0391,0,0,0,0,0,0,0,0,0,0,60.000999,0.03,inf,0,0,138.781837,119173.2523,18.804475,119148.179,-101.172888,119198.3256,-46.930973,762.47004,-167.143248,765.03358,73.132333,761.92071,138.804755,119173.2523,0,0,0,0,-46.982539,763.20248,0,0,0,0,60,0.03,4.466000968,-3.041533,0,150.796762,125391.4233,30.802211,124789.6648,-89.19807,125441.5698,137.441116,751.48344,17.154356,753.68076,-102.547986,750.751,150.808221,125190.8371,0,0,0,0,137.349443,752.03277,0,0,0,0,60,0.02,4.765892287,0.232333,0,0,0,0,0,1,1,0,0,0,0,0,0
165.321242,131684.814,45.361069,131634.6675,-74.656401,131734.9606,169.211626,325.9358,49.69263,325.9358,-68.651803,318.06207,165.344161,131684.814,0,0,0,0,170.076792,323.18915,168.008414,4.02842,63.816039,4.94397,59.995,0.01,11.74565297,-0.032019,0,160.353704,131400.5625,40.410462,131256.3438,-79.637151,131482.1563,-21.2558,326.871887,-141.061711,326.61438,100.593571,320.056915,160.381175,131379.5625,0,0,0,0,-20.58014,324.480042,-20.799866,3.868103,-131.970525,4.114151,59.994999,0.01,11.67626539,-3.085804,0,160.353698,130907.5427,40.393525,130882.4694,-79.612486,130932.6159,-28.859884,359.44493,-148.728385,359.99426,94.526577,346.99345,160.382346,130907.5427,0,0,0,0,-27.713969,355.2334,-26.161253,7.87373,-144.431201,8.23995,59.993,0.01,10.81919962,-2.932608,0,165.676476,133063.8439,45.693384,132437.0121,-74.301167,133139.0637,161.247512,351.93742,41.258691,351.75431,-75.326761,338.93661,165.687935,132888.331,0,0,0,0,162.37051,347.35967,164.851417,8.23995,45.550145,8.05684,59.995,0,11.23130965,0.124953,0,0,0,0,0,0,0,0,0,0,0,0,0
165.21238,131609.5942,45.252207,131584.521,-74.759533,131659.7408,169.062657,326.48513,49.41188,326.48513,-68.817961,318.24518,165.229569,131609.5942,0,0,0,0,169.876257,323.73848,170.535158,4.21153,62.200298,4.94397,59.995,0.01,11.73056179,-0.031974,0,160.23285,131314.2344,40.295107,131171.9688,-79.757997,131393.375,-21.508484,327.36969,-141.303404,327.032105,100.362854,320.285797,160.260321,131292.0938,0,0,0,0,-20.821839,324.857727,-20.805359,3.948212,-131.272889,4.188538,59.994999,0.01,11.64917816,-3.082717,0,160.233377,130807.2496,40.273203,130807.2496,-79.727077,130832.3229,-28.871343,359.81115,-148.79141,359.99426,94.543766,346.99345,160.267755,130807.2496,0,0,0,0,-27.731157,355.41651,-26.103957,8.05684,-144.620277,8.23995,59.995,0.01,10.80056916,-2.934773,0,165.567614,132963.5508,45.584522,132336.7191,-74.421488,133038.7706,161.207405,352.30364,41.212854,352.12053,-75.34395,339.11972,165.579073,132788.0379,0,0,0,0,162.336132,347.72589,164.478994,8.23995,45.389717,8.05684,59.995,0.01,11.21432037,0.124241,0,0,0,0,0,0,0,0,0,0,0,0,0
165.057682,131534.3744,45.080319,131509.3012,-74.908502,131584.521,168.587102,327.03446,49.033728,327.03446,-69.253409,318.97762,165.0806,131534.3744,0,0,0,0,169.446538,324.28781,167.481293,4.02842,62.475318,4.94397,59.995,0.01,11.70015822,-0.02559,0,160.06256,131183.375,40.124817,131048.1719,-79.922796,131260.0781,-21.854555,327.890381,-141.68793,328.084961,99.890444,321.641907,160.090031,131164.0313,0,0,0,0,-21.222841,325.841919,-20.206604,3.582001,-134.134834,3.99971,59.994999,0.01,11.62154343,-3.081942,0,160.067219,130681.8832,40.101316,130681.8832,-79.887505,130706.9565,-28.928639,359.81115,-148.837246,359.81115,94.434904,347.17656,160.095867,130681.8832,0,0,0,0,-27.805642,355.41651,-26.625349,7.87373,-144.643195,8.05684,59.995,0.01,10.77796697,-2.937603,0,165.407186,132838.1845,45.424094,132186.2794,-74.576187,132888.331,161.190217,352.30364,41.178477,351.93742,-75.406975,339.30283,165.418645,132637.5983,0,0,0,0,162.290296,347.72589,164.387321,8.05684,44.874055,8.05684,59.995,0,11.19576559,0.120477,0,0,0,0,0,0,0,0,0,0,0,0,0
164.358673,131434.0813,44.39277,131409.0081,-75.61897,131484.2279,165.865552,333.99264,46.220505,334.17575,-72.347381,327.40068,164.381591,131434.0813,0,0,0,0,166.57029,331.79532,165.057682,3.47909,59.432912,4.21153,60,0,11.4118535,0.002913,0,159.266051,130767.8125,39.328308,130632.8438,-80.719299,130851.4531,-24.34845,336.610779,-144.236766,336.988464,96.962588,332.004547,159.293522,130749.5938,0,0,0,0,-23.876038,335.180298,0,0,-138.776549,3.124237,59.999001,0,11.23328746,-3.0593,0,159.265078,130280.7109,39.304905,130255.6377,-80.689646,130305.7842,-27.817101,351.75431,-146.998052,349.55699,94.280205,344.2468,159.299456,130280.7109,0,0,0,0,-26.848802,348.45833,-46.449688,4.02842,-124.400597,4.57775,60,0,10.68195559,-2.984966,0,164.576397,132111.0596,44.593305,131484.2279,-75.406975,132161.2062,162.393428,345.89479,43.189559,342.78192,-75.584592,338.02106,164.587856,131910.4735,0,0,0,0,163.333079,342.23259,143.846784,4.21153,70.04982,4.21153,59.999,0,10.9813768,0.070011,0,0,0,0,0,0,0,0,0,0,0,0,0
164.26127,131509.3012,44.289638,131459.1546,-75.716373,131559.4477,165.241028,335.82374,45.61317,336.55618,-73.115144,329.78111,164.278459,131509.3012,0,0,0,0,165.905659,333.99264,166.226516,2.92976,58.453154,4.02842,60,0.01,11.34601336,0.011194,0,159.150702,130757.2813,39.207461,130625.2109,-80.83466,130842.2031,-24.97467,339.134216,-144.802551,339.054108,96.534123,333.921448,159.17816,130741.5625,0,0,0,0,-24.419861,337.348938,-27.248842,3.152847,-138.062439,3.421783,59.999001,0,11.16110155,-3.048201,0,159.150487,130280.7109,39.184584,130230.5644,-80.809967,130280.7109,-27.032149,348.45833,-146.88919,348.09211,94.171343,343.69747,159.179135,130255.6377,0,0,0,0,-26.585242,346.62723,0,0,0,0,59.999,0.01,10.77284414,-3.015927,0,164.438887,132035.8398,44.467254,131409.0081,-75.533026,132085.9864,163.270053,342.04948,43.269773,342.78192,-75.492919,337.10551,164.456076,131835.2537,0,0,0,0,163.676853,340.5846,0,0,48.787356,3.11287,59.999,0,11.16876058,0.03932,0,0,0,0,0,0,0,0,0,0,0,0,0
-146.109967,131835.2537,93.907783,131208.4219,-26.092498,131885.4002,-147.129832,364.57201,91.724813,368.60043,-27.089445,364.20579,-146.098508,131634.6675,0,0,0,0,-147.507984,365.67067,0,0,0,0,59.999,0,10.48956405,0.011402,0,-151.742143,130155.3446,88.304255,130130.2713,-31.690296,130180.4178,23.090199,370.43153,-97.821084,373.36129,143.451443,368.78354,-151.713495,130155.3446,0,0,0,0,22.901123,370.79775,0,0,0,0,60,0,10.18932958,-3.052506,0,-151.765061,130130.2713,88.264148,130080.1248,-31.741862,130205.4911,22.992796,366.22,-97.660656,370.61464,143.451443,364.75512,-151.753602,130130.2713,0,0,0,0,22.918312,367.13555,0,0,0,0,60,0,10.32265901,-3.045509,0,-146.236276,132230.5781,93.825994,132081.8125,-26.221619,132312.5156,-146.972352,361.879334,92.134095,365.386963,-26.83136,362.148285,-146.214297,132206.2969,0,0,0,0,-147.225042,363.121033,0,0,0,0,59.999001,0,10.58092534,0.007529,0,0,0,0,0,0,0,0,0,0,0,0,0
-146.172993,131835.2537,93.856216,131208.4219,-26.149794,131885.4002,-147.29599,364.75512,91.650329,368.60043,-27.330087,364.57201,-146.161534,131634.6675,0,0,0,0,-147.656953,366.03689,0,0,0,0,59.999,0,10.45855603,0.013355,0,-151.799438,130155.3446,88.24696,130130.2713,-31.747591,130180.4178,23.032903,370.43153,-97.88411,373.36129,143.159235,369.69909,-151.77079,130155.3446,0,0,0,0,22.763613,371.16397,0,0,0,0,60,0,10.156404,-3.055641,0,-151.822357,130130.2713,88.201123,130080.1248,-31.799158,130205.4911,22.838098,366.95244,-97.792436,370.98086,143.193612,365.48756,-151.805168,130130.2713,0,0,0,0,22.740695,367.68488,0,0,0,0,60.001,0,10.27499134,-3.044525,0,-146.296696,132243.3594,93.771059,132092.9688,-26.276551,132315.8906,-147.071226,362.382874,92.051703,365.724548,-27.05658,362.68042,-146.274717,132216.2344,0,0,0,0,-147.36237,363.584534,0,0,0,0,59.999001,0,10.540466,0.007638,0,0,0,0,0,0,0,0,0,0,0,0,0
-146.276125,131835.2537,93.747354,131208.4219,-26.252926,131885.4002,-147.513714,365.12134,91.575844,368.60043,-27.467597,364.93823,-146.264666,131634.6675,0,0,0,0,-147.805922,366.22,0,0,0,0,60,0,10.43789445,0.016808,0,-151.902571,130155.3446,88.138098,130155.3446,-31.844994,130180.4178,22.746424,370.98086,-97.947135,372.99507,142.889945,370.06531,-151.879652,130155.3446,0,0,0,0,22.557348,371.34708,0,0,0,0,59.999,0,10.10103485,-3.050652,0,-151.925489,130130.2713,88.10945,130105.198,-31.90802,130205.4911,22.53443,367.68488,-97.912758,370.98086,142.993077,365.85378,-151.9083,130155.3446,0,0,0,0,22.53443,368.23421,0,0,0,0,60,0,10.23418042,-3.038724,0,-146.401061,132253.5,93.666687,132098.4063,-26.375428,132327.2031,-147.307441,363.407135,91.875921,365.936279,-27.358705,363.996521,-146.368113,132228.1406,0,0,0,0,-147.598571,364.44281,0,0,0,0,60,0,10.4782113,0.008376,0,0,0,0,0,0,0,0,0,0,0,0,0
-146.316232,131835.2537,93.707247,131208.4219,-26.293033,131885.4002,-147.616846,365.30445,91.558656,368.41732,-27.582188,365.30445,-146.304773,131634.6675,0,0,0,0,-147.880407,366.40311,0,0,0,0,60,0,10.4145746,0.017876,0,-151.942678,130155.3446,88.10372,130130.2713,-31.890831,130205.4911,22.631833,371.16397,-97.987242,372.99507,142.81546,369.8822,-151.91403,130155.3446,0,0,0,0,22.482864,371.34708,0,0,0,0,60,0,10.08899329,-3.047694,0,-151.965596,130130.2713,88.063613,130105.198,-31.942397,130205.4911,22.425568,368.0511,-97.941406,370.98086,142.981618,365.67067,-151.948407,130155.3446,0,0,0,0,22.488593,368.23421,0,0,0,0,60,0,10.22051932,-3.035446,0,-146.434024,132259.4688,93.633731,132099.5781,-26.41388,132335.0938,-147.51068,363.561646,91.831975,366.044983,-27.479553,364.213928,-146.406553,132231.1719,0,0,0,0,-147.719425,364.608765,0,0,0,0,60,0,10.46961549,0.013368,0,0,0,0,0,0,0,0,0,0,0,0,0
-146.459472,131835.2537,93.552549,131183.3486,-26.442002,131885.4002,-147.994999,366.03689,91.432605,368.41732,-27.9718,365.85378,-146.448012,131634.6675,0,0,0,0,-148.178345,366.76933,0,0,0,0,60,0,10.34788911,0.024314,0,-152.091647,130155.3446,87.949022,130155.3446,-32.0398,130180.4178,22.310977,371.53019,-98.1534,372.99507,142.41439,371.16397,-152.057269,130155.3446,0,0,0,0,22.184926,371.89641,0,0,0,0,60,0,10.04710512,-3.045912,0,-152.114565,130130.2713,87.914644,130105.198,-32.091366,130205.4911,22.116171,368.78354,-98.101834,371.34708,142.40293,367.31866,-152.097376,130155.3446,0,0,0,0,22.139089,369.14976,0,0,0,0,60,0,10.13798932,-3.034675,0,-146.582335,132254.9219,93.479922,132108.4531,-26.567689,132336.5,-147.884223,364.168152,91.645204,366.125122,-27.847596,364.774719,-146.560369,132233.0313,0,0,0,0,-148.032534,365.020752,0,0,0,0,59.999001,0,10.42080778,0.018867,0,0,0,0,0,0,0,0,0,0,0,0,0
131.224524,135696.5372,11.218514,135044.6322,-108.764578,135746.6838,142.998807,238.59233,12.375888,276.4961,-95.83865,233.28214,131.224524,135495.9511,0,0,0,0,139.446468,248.29716,-158.359805,21.9732,-27.731157,21.05765,59.988,0,21.27118178,-0.255881,0,127.087769,134543.1668,7.127595,134543.1668,-112.861227,134593.3134,-50.517689,243.35319,179.209739,280.52452,70.903527,236.39501,127.122146,134568.2401,0,0,0,0,-53.869492,252.32558,7.184891,22.15631,140.77573,20.69143,59.986,-0.03,20.53846272,3.06191,0,127.059121,134543.1668,7.081758,134493.0203,-112.901334,134593.3134,-50.672387,240.97276,178.802939,278.51031,70.565482,236.94434,127.082039,134543.1668,0,0,0,0,-54.1617,251.04381,7.511477,21.60698,137.590085,21.24076,59.986,-0.02,20.8452687,3.045613,0,131.113595,136128.5,11.159363,135973.1563,-108.877259,136220.2188,142.879949,238.082886,12.488709,275.104523,-96.127625,234.008789,131.13007,136107.8281,0,0,0,0,139.369819,248.02208,-157.744448,21.102905,-28.737488,20.433426,59.986,0,21.19938159,-0.259405,0,0,0,0,0,0,0,0,0,0,0,0,0
131.046907,135169.9986,11.046626,134518.0936,-108.942195,135220.1451,142.672221,239.50788,11.997736,277.59476,-96.319935,234.3808,131.052637,134969.4124,0,0,0,0,139.051127,249.39582,-158.170729,22.15631,-28.481732,20.87454,59.99,0.02,21.06071884,-0.255873,0,126.870045,134016.6282,6.92133,133991.5549,-113.073221,134041.7014,-50.695306,244.45185,178.946179,281.62318,70.571212,237.31056,126.904422,134016.6282,0,0,0,0,-54.121593,253.42424,7.322401,22.52253,140.197043,20.69143,59.988,0.01,20.3059429,3.05913,0,126.852856,133966.4816,6.875494,133941.4083,-113.113328,134041.7014,-50.964596,242.25453,178.648241,279.97519,70.342029,237.85989,126.870045,133991.5549,0,0,0,0,-54.379424,252.32558,7.270834,21.60698,138.082829,21.24076,59.988,0.01,20.63490772,3.051995,0,130.937814,135601.2188,10.983582,135432.4688,-109.053041,135687.0625,142.270204,240.217209,12.197571,276.477814,-96.440734,234.981537,130.954288,135575.7656,0,0,0,0,138.97431,249.5327,-159.320993,21.051407,-27.507019,20.25032,59.987999,0.01,20.85723929,-0.241055,0,0,0,0,0,0,0,0,0,0,0,0,0
129.196253,132186.2794,9.213161,131559.4477,-110.78139,132236.426,136.913995,258.91754,10.914846,280.89074,-102.421936,255.80467,129.207712,131985.6933,0,0,0,0,135.006045,264.77706,-162.926279,12.8177,-32.062718,12.45148,60,0,16.71798461,-0.154082,0,124.836044,130932.6159,4.870141,130907.5427,-115.101492,130957.6892,-55.840467,264.59395,178.419057,285.6516,65.151031,259.64998,124.870422,130932.6159,0,0,0,0,-57.547881,269.53792,1.552716,13.18392,138.397955,12.45148,60,0,16.15329641,-3.139969,0,124.818856,130907.5427,4.830034,130882.4694,-115.164517,130982.7625,-55.903492,261.29797,177.949232,283.63739,64.904659,259.83309,124.830315,130932.6159,0,0,0,0,-57.811442,267.88993,2.859059,12.63459,132.593893,13.18392,60,0,16.50693566,3.126489,0,129.086614,132609.9688,9.148865,132458.9844,-110.893251,132693.75,136.755072,258.584961,10.950623,279.613495,-102.4997,256.004333,129.114085,132588.0313,0,0,0,0,134.953309,264.381409,-163.99567,12.279511,-32.533267,12.159348,60,0,16.73541359,-0.153982,0,0,0,0,0,0,0,0,0,0,0,0,0
129.035825,132211.3527,9.041274,131584.521,-110.947547,132286.5725,135.596192,263.49529,10.31897,281.44007,-103.99184,261.8473,129.035825,132035.8398,0,0,0,0,133.888778,268.62237,-164.822769,10.80349,-37.259445,10.62038,59.999,0,16.00927922,-0.139028,0,124.681346,130982.7625,4.698254,130957.6892,-115.279108,131007.8358,-57.204106,269.1717,178.046635,285.6516,63.638422,264.96017,124.698535,130982.7625,0,0,0,0,-58.590664,273.01701,-1.208941,10.80349,136.593138,10.07105,59.999,0,15.43219927,-3.118065,0,124.652698,130957.6892,4.663876,130907.5427,-115.330675,131007.8358,-57.186918,265.5095,177.691401,283.45428,63.409239,264.96017,124.658428,130957.6892,0,0,0,0,-58.77974,271.0028,1.174563,10.25416,129.345222,10.80349,59.999,0,15.76724911,-3.13551,0,128.921815,132640.4688,8.973083,132492.5313,-111.063541,132723.8281,135.486146,263.122559,10.505676,280.076965,-103.938909,261.062622,128.938303,132617.0625,0,0,0,0,133.937073,267.82608,-166.341252,10.362625,-35.680847,10.196686,59.999001,0,16.02236619,-0.134459,0,0,0,0,0,0,0,0,0,0,0,0,0
128.949881,132236.426,8.96106,131609.5942,-111.027762,132311.6458,134.725296,266.79127,10.147083,282.17251,-104.6622,264.22773,128.961341,132060.9131,0,0,0,0,133.338738,270.81969,-168.100088,9.70483,-35.271282,9.52172,60,0,15.59949147,-0.116631,0,124.606861,130982.7625,4.623769,130982.7625,-115.359323,131032.909,-57.885926,271.73524,177.645564,287.11648,62.750338,268.07304,124.61832,131007.8358,0,0,0,0,-59.232377,275.39744,-0.893814,10.07105,134.329955,9.33861,59.999,0,15.1330675,-3.108922,0,124.578213,130957.6892,4.583662,130932.6159,-115.416618,131032.909,-57.943222,268.25615,177.267412,284.55294,62.681583,267.52371,124.583943,130982.7625,0,0,0,0,-59.398535,273.20012,-0.739116,9.70483,128.69205,10.25416,60,0,15.46455902,-3.121703,0,128.844907,132668,8.890686,132511.2813,-111.140442,132761.2344,134.761053,265.274048,10.252991,280.477539,-104.674992,263.969421,128.861395,132647.2813,0,0,0,0,133.38227,269.691467,-167.681581,9.195328,-37.378238,9.366989,60,0,15.72457764,-0.123099,0,0,0,0,0,0,0,0,0,0,0,0,0
110.758471,130581.5902,-9.201702,130556.5169,-129.219171,130656.81,106.277941,478.83265,-13.865579,477.36777,-133.894507,478.83265,110.769931,130581.5902,0,0,0,0,106.169079,478.28332,0,0,0,0,59.999,0,7.723953379,0.074049,0,103.504946,128742.3594,-16.421814,128599.125,-136.480417,128826.6875,-81.081852,483.33551,158.985904,484.079346,38.932802,484.027863,103.53241,128721.6016,0,0,0,0,-81.054388,483.816162,0,0,0,0,60,0,7.575585527,-3.061023,0,103.504826,128274.8493,-16.443889,128249.7761,-136.449899,128299.9226,-81.148013,480.84686,158.949952,480.66375,38.852268,480.84686,103.533474,128274.8493,0,0,0,0,-81.119365,480.84686,0,0,0,0,59.999,0,7.570885987,-3.059439,0,110.810038,130606.6634,-9.167325,129979.8317,-129.150417,130681.8832,106.232105,474.80423,-13.739528,475.71978,-133.756997,474.80423,110.827226,130431.1505,0,0,0,0,106.243564,475.17045,0,0,0,0,59.999,0.01,7.826232602,0.081465,0,0,0,0,0,0,0,0,0,0,0,0,0
110.437615,131007.8358,-9.534018,130957.6892,-129.534298,131057.9823,106.106054,476.63533,-14.11768,475.71978,-134.12369,477.18466,110.454804,131007.8358,0,0,0,0,105.951356,476.45222,0,0,0,0,60,0,7.792197763,0.069949,0,103.230291,129183.0078,-16.696473,129050.8828,-136.744089,129274.0391,-81.329043,481.739044,158.711248,482.522949,38.641662,482.826233,103.263246,129167.6797,0,0,0,0,-81.323552,482.368469,0,0,0,0,60,0,7.625282313,-3.062671,0,103.241265,128726.1682,-16.713179,128701.0949,-136.719189,128751.2415,-81.417303,479.38198,158.692121,479.01576,38.594437,478.83265,103.269913,128726.1682,0,0,0,0,-81.377196,479.01576,0,0,0,0,59.999,0,7.617532528,-3.058363,0,110.494911,131032.909,-9.488181,130406.0773,-129.477003,131108.1288,105.974274,473.15624,-13.940063,473.70557,-133.997639,473.33935,110.50064,130857.3961,0,0,0,0,106.008651,473.33935,0,0,0,0,59.999,0,7.872800716,0.080389,0,0,0,0,0,0,0,0,0,0,0,0,0
110.357401,131007.8358,-9.614232,130982.7625,-129.620242,131083.0556,106.014381,476.45222,-14.174976,475.90289,-134.198175,477.18466,110.36886,131032.909,0,0,0,0,105.876871,476.45222,0,0,0,0,60,0,7.799176057,0.070736,0,103.153383,129198.5781,-16.773377,129050.8828,-136.83198,129278.5938,-81.44989,481.916443,158.612374,482.454285,38.575747,482.63739,103.175356,129173.7969,0,0,0,0,-81.422426,482.32843,0,0,0,0,59.999001,0,7.624457099,-3.061084,0,103.161051,128751.2415,-16.793393,128701.0949,-136.799403,128751.2415,-81.497517,479.38198,158.56034,478.64954,38.537141,478.83265,103.183969,128751.2415,0,0,0,0,-81.468869,479.01576,0,0,0,0,60,0,7.621976956,-3.059377,0,110.408967,131057.9823,-9.574125,130406.0773,-129.557217,131108.1288,105.928437,473.33935,-14.014548,473.70557,-134.089313,473.15624,110.420426,130857.3961,0,0,0,0,105.934167,473.33935,0,0,0,0,60,0,7.864741624,0.079656,0,0,0,0,0,0,0,0,0,0,0,0,0
